Time,Year,Month,Day,Hour,Timezone,MW
2025-06-26 10:45:00+02:00,2025,6,26,10,+02:00,51750.0
2025-06-26 11:00:00+02:00,2025,6,26,11,+02:00,52000.0
2025-06-26 11:15:00+02:00,2025,6,26,11,+02:00,52200.0
2025-06-26 11:30:00+02:00,2025,6,26,11,+02:00,52400.0
2025-06-26 11:45:00+02:00,2025,6,26,11,+02:00,53050.0
2025-06-26 12:00:00+02:00,2025,6,26,12,+02:00,53700.0
2025-06-26 12:15:00+02:00,2025,6,26,12,+02:00,53400.0
2025-06-26 12:30:00+02:00,2025,6,26,12,+02:00,53100.0
2025-06-26 12:45:00+02:00,2025,6,26,12,+02:00,53900.0
2025-06-26 13:00:00+02:00,2025,6,26,13,+02:00,54700.0
2025-06-26 13:15:00+02:00,2025,6,26,13,+02:00,54050.0
2025-06-26 13:30:00+02:00,2025,6,26,13,+02:00,53400.0
2025-06-26 13:45:00+02:00,2025,6,26,13,+02:00,53350.0
2025-06-26 14:00:00+02:00,2025,6,26,14,+02:00,53300.0
2025-06-26 14:15:00+02:00,2025,6,26,14,+02:00,53250.0
2025-06-26 14:30:00+02:00,2025,6,26,14,+02:00,53200.0
2025-06-26 14:45:00+02:00,2025,6,26,14,+02:00,52900.0
2025-06-26 15:00:00+02:00,2025,6,26,15,+02:00,52600.0
2025-06-26 15:15:00+02:00,2025,6,26,15,+02:00,52150.0
2025-06-26 15:30:00+02:00,2025,6,26,15,+02:00,51700.0
2025-06-26 15:45:00+02:00,2025,6,26,15,+02:00,51550.0
2025-06-26 16:00:00+02:00,2025,6,26,16,+02:00,51400.0
2025-06-26 16:15:00+02:00,2025,6,26,16,+02:00,51150.0
2025-06-26 16:30:00+02:00,2025,6,26,16,+02:00,50900.0
2025-06-26 16:45:00+02:00,2025,6,26,16,+02:00,50600.0
2025-06-26 17:00:00+02:00,2025,6,26,17,+02:00,50300.0
2025-06-26 17:15:00+02:00,2025,6,26,17,+02:00,50250.0
2025-06-26 17:30:00+02:00,2025,6,26,17,+02:00,50200.0
2025-06-26 17:45:00+02:00,2025,6,26,17,+02:00,50350.0
2025-06-26 18:00:00+02:00,2025,6,26,18,+02:00,50500.0
2025-06-26 18:15:00+02:00,2025,6,26,18,+02:00,50550.0
2025-06-26 18:30:00+02:00,2025,6,26,18,+02:00,50600.0
2025-06-26 18:45:00+02:00,2025,6,26,18,+02:00,51100.0
2025-06-26 19:00:00+02:00,2025,6,26,19,+02:00,51600.0
2025-06-26 19:15:00+02:00,2025,6,26,19,+02:00,51300.0
2025-06-26 19:30:00+02:00,2025,6,26,19,+02:00,51000.0
2025-06-26 19:45:00+02:00,2025,6,26,19,+02:00,50600.0
2025-06-26 20:00:00+02:00,2025,6,26,20,+02:00,50200.0
2025-06-26 20:15:00+02:00,2025,6,26,20,+02:00,49450.0
2025-06-26 20:30:00+02:00,2025,6,26,20,+02:00,48700.0
2025-06-26 20:45:00+02:00,2025,6,26,20,+02:00,48100.0
2025-06-26 21:00:00+02:00,2025,6,26,21,+02:00,47500.0
2025-06-26 21:15:00+02:00,2025,6,26,21,+02:00,47250.0
2025-06-26 21:30:00+02:00,2025,6,26,21,+02:00,47000.0
2025-06-26 21:45:00+02:00,2025,6,26,21,+02:00,46850.0
2025-06-26 22:00:00+02:00,2025,6,26,22,+02:00,46700.0
2025-06-26 22:15:00+02:00,2025,6,26,22,+02:00,47500.0
2025-06-26 22:30:00+02:00,2025,6,26,22,+02:00,48300.0
2025-06-26 22:45:00+02:00,2025,6,26,22,+02:00,48900.0
2025-06-26 23:00:00+02:00,2025,6,26,23,+02:00,49500.0
2025-06-26 23:15:00+02:00,2025,6,26,23,+02:00,48750.0
2025-06-26 23:30:00+02:00,2025,6,26,23,+02:00,48000.0
2025-06-26 23:45:00+02:00,2025,6,26,23,+02:00,46800.0
2025-06-27 00:00:00+02:00,2025,6,27,0,+02:00,44800.0
2025-06-27 00:15:00+02:00,2025,6,27,0,+02:00,43650.0
2025-06-27 00:30:00+02:00,2025,6,27,0,+02:00,42500.0
2025-06-27 00:45:00+02:00,2025,6,27,0,+02:00,41500.0
2025-06-27 01:00:00+02:00,2025,6,27,1,+02:00,40500.0
2025-06-27 01:15:00+02:00,2025,6,27,1,+02:00,40300.0
2025-06-27 01:30:00+02:00,2025,6,27,1,+02:00,40100.0
2025-06-27 01:45:00+02:00,2025,6,27,1,+02:00,39850.0
2025-06-27 02:00:00+02:00,2025,6,27,2,+02:00,39600.0
2025-06-27 02:15:00+02:00,2025,6,27,2,+02:00,38950.0
2025-06-27 02:30:00+02:00,2025,6,27,2,+02:00,38300.0
2025-06-27 02:45:00+02:00,2025,6,27,2,+02:00,37750.0
2025-06-27 03:00:00+02:00,2025,6,27,3,+02:00,37200.0
2025-06-27 03:15:00+02:00,2025,6,27,3,+02:00,36900.0
2025-06-27 03:30:00+02:00,2025,6,27,3,+02:00,36600.0
2025-06-27 03:45:00+02:00,2025,6,27,3,+02:00,36350.0
2025-06-27 04:00:00+02:00,2025,6,27,4,+02:00,36100.0
2025-06-27 04:15:00+02:00,2025,6,27,4,+02:00,35950.0
2025-06-27 04:30:00+02:00,2025,6,27,4,+02:00,35800.0
2025-06-27 04:45:00+02:00,2025,6,27,4,+02:00,35850.0
2025-06-27 05:00:00+02:00,2025,6,27,5,+02:00,35900.0
2025-06-27 05:15:00+02:00,2025,6,27,5,+02:00,36400.0
2025-06-27 05:30:00+02:00,2025,6,27,5,+02:00,36900.0
2025-06-27 05:45:00+02:00,2025,6,27,5,+02:00,37300.0
2025-06-27 06:00:00+02:00,2025,6,27,6,+02:00,37700.0
2025-06-27 06:15:00+02:00,2025,6,27,6,+02:00,38700.0
2025-06-27 06:30:00+02:00,2025,6,27,6,+02:00,39700.0
2025-06-27 06:45:00+02:00,2025,6,27,6,+02:00,40700.0
2025-06-27 07:00:00+02:00,2025,6,27,7,+02:00,41700.0
2025-06-27 07:15:00+02:00,2025,6,27,7,+02:00,42750.0
2025-06-27 07:30:00+02:00,2025,6,27,7,+02:00,43800.0
2025-06-27 07:45:00+02:00,2025,6,27,7,+02:00,44650.0
2025-06-27 08:00:00+02:00,2025,6,27,8,+02:00,45500.0
2025-06-27 08:15:00+02:00,2025,6,27,8,+02:00,46000.0
2025-06-27 08:30:00+02:00,2025,6,27,8,+02:00,46500.0
2025-06-27 08:45:00+02:00,2025,6,27,8,+02:00,47200.0
2025-06-27 09:00:00+02:00,2025,6,27,9,+02:00,47900.0
2025-06-27 09:15:00+02:00,2025,6,27,9,+02:00,48450.0
2025-06-27 09:30:00+02:00,2025,6,27,9,+02:00,49000.0
2025-06-27 09:45:00+02:00,2025,6,27,9,+02:00,49250.0
2025-06-27 10:00:00+02:00,2025,6,27,10,+02:00,49500.0
2025-06-27 10:15:00+02:00,2025,6,27,10,+02:00,49800.0
2025-06-27 10:30:00+02:00,2025,6,27,10,+02:00,50100.0
2025-06-27 10:45:00+02:00,2025,6,27,10,+02:00,50250.0
2025-06-27 11:00:00+02:00,2025,6,27,11,+02:00,50400.0
2025-06-27 11:15:00+02:00,2025,6,27,11,+02:00,50600.0
2025-06-27 11:30:00+02:00,2025,6,27,11,+02:00,50800.0
2025-06-27 11:45:00+02:00,2025,6,27,11,+02:00,51300.0
2025-06-27 12:00:00+02:00,2025,6,27,12,+02:00,51800.0
2025-06-27 12:15:00+02:00,2025,6,27,12,+02:00,51650.0
2025-06-27 12:30:00+02:00,2025,6,27,12,+02:00,51500.0
2025-06-27 12:45:00+02:00,2025,6,27,12,+02:00,52100.0
2025-06-27 13:00:00+02:00,2025,6,27,13,+02:00,52700.0
2025-06-27 13:15:00+02:00,2025,6,27,13,+02:00,51900.0
2025-06-27 13:30:00+02:00,2025,6,27,13,+02:00,51100.0
2025-06-27 13:45:00+02:00,2025,6,27,13,+02:00,51150.0
2025-06-27 14:00:00+02:00,2025,6,27,14,+02:00,51200.0
2025-06-27 14:15:00+02:00,2025,6,27,14,+02:00,51250.0
2025-06-27 14:30:00+02:00,2025,6,27,14,+02:00,51300.0
2025-06-27 14:45:00+02:00,2025,6,27,14,+02:00,50950.0
2025-06-27 15:00:00+02:00,2025,6,27,15,+02:00,50600.0
2025-06-27 15:15:00+02:00,2025,6,27,15,+02:00,50300.0
2025-06-27 15:30:00+02:00,2025,6,27,15,+02:00,50000.0
2025-06-27 15:45:00+02:00,2025,6,27,15,+02:00,49800.0
2025-06-27 16:00:00+02:00,2025,6,27,16,+02:00,49600.0
2025-06-27 16:15:00+02:00,2025,6,27,16,+02:00,49250.0
2025-06-27 16:30:00+02:00,2025,6,27,16,+02:00,48900.0
2025-06-27 16:45:00+02:00,2025,6,27,16,+02:00,48700.0
2025-06-27 17:00:00+02:00,2025,6,27,17,+02:00,48500.0
2025-06-27 17:15:00+02:00,2025,6,27,17,+02:00,48500.0
2025-06-27 17:30:00+02:00,2025,6,27,17,+02:00,48500.0
2025-06-27 17:45:00+02:00,2025,6,27,17,+02:00,48750.0
2025-06-27 18:00:00+02:00,2025,6,27,18,+02:00,49000.0
2025-06-27 18:15:00+02:00,2025,6,27,18,+02:00,49000.0
2025-06-27 18:30:00+02:00,2025,6,27,18,+02:00,49000.0
2025-06-27 18:45:00+02:00,2025,6,27,18,+02:00,49100.0
2025-06-27 19:00:00+02:00,2025,6,27,19,+02:00,49200.0
2025-06-27 19:15:00+02:00,2025,6,27,19,+02:00,48800.0
2025-06-27 19:30:00+02:00,2025,6,27,19,+02:00,48400.0
2025-06-27 19:45:00+02:00,2025,6,27,19,+02:00,47950.0
2025-06-27 20:00:00+02:00,2025,6,27,20,+02:00,47500.0
2025-06-27 20:15:00+02:00,2025,6,27,20,+02:00,46850.0
2025-06-27 20:30:00+02:00,2025,6,27,20,+02:00,46200.0
2025-06-27 20:45:00+02:00,2025,6,27,20,+02:00,45700.0
2025-06-27 21:00:00+02:00,2025,6,27,21,+02:00,45200.0
2025-06-27 21:15:00+02:00,2025,6,27,21,+02:00,45000.0
2025-06-27 21:30:00+02:00,2025,6,27,21,+02:00,44800.0
2025-06-27 21:45:00+02:00,2025,6,27,21,+02:00,44650.0
2025-06-27 22:00:00+02:00,2025,6,27,22,+02:00,44500.0
2025-06-27 22:15:00+02:00,2025,6,27,22,+02:00,45450.0
2025-06-27 22:30:00+02:00,2025,6,27,22,+02:00,46400.0
2025-06-27 22:45:00+02:00,2025,6,27,22,+02:00,47100.0
2025-06-27 23:00:00+02:00,2025,6,27,23,+02:00,47800.0
2025-06-27 23:15:00+02:00,2025,6,27,23,+02:00,47000.0
2025-06-27 23:30:00+02:00,2025,6,27,23,+02:00,46200.0
2025-06-27 23:45:00+02:00,2025,6,27,23,+02:00,45150.0
2025-06-28 00:00:00+02:00,2025,6,28,0,+02:00,44900.0
2025-06-28 00:15:00+02:00,2025,6,28,0,+02:00,43900.0
2025-06-28 00:30:00+02:00,2025,6,28,0,+02:00,42900.0
2025-06-28 00:45:00+02:00,2025,6,28,0,+02:00,41600.0
2025-06-28 01:00:00+02:00,2025,6,28,1,+02:00,40300.0
2025-06-28 01:15:00+02:00,2025,6,28,1,+02:00,40150.0
2025-06-28 01:30:00+02:00,2025,6,28,1,+02:00,40000.0
2025-06-28 01:45:00+02:00,2025,6,28,1,+02:00,39600.0
2025-06-28 02:00:00+02:00,2025,6,28,2,+02:00,39200.0
2025-06-28 02:15:00+02:00,2025,6,28,2,+02:00,38500.0
2025-06-28 02:30:00+02:00,2025,6,28,2,+02:00,37800.0
2025-06-28 02:45:00+02:00,2025,6,28,2,+02:00,37300.0
2025-06-28 03:00:00+02:00,2025,6,28,3,+02:00,36800.0
2025-06-28 03:15:00+02:00,2025,6,28,3,+02:00,36300.0
2025-06-28 03:30:00+02:00,2025,6,28,3,+02:00,35800.0
2025-06-28 03:45:00+02:00,2025,6,28,3,+02:00,35250.0
2025-06-28 04:00:00+02:00,2025,6,28,4,+02:00,34700.0
2025-06-28 04:15:00+02:00,2025,6,28,4,+02:00,34600.0
2025-06-28 04:30:00+02:00,2025,6,28,4,+02:00,34500.0
2025-06-28 04:45:00+02:00,2025,6,28,4,+02:00,34300.0
2025-06-28 05:00:00+02:00,2025,6,28,5,+02:00,34100.0
2025-06-28 05:15:00+02:00,2025,6,28,5,+02:00,34250.0
2025-06-28 05:30:00+02:00,2025,6,28,5,+02:00,34400.0
2025-06-28 05:45:00+02:00,2025,6,28,5,+02:00,34250.0
2025-06-28 06:00:00+02:00,2025,6,28,6,+02:00,34100.0
2025-06-28 06:15:00+02:00,2025,6,28,6,+02:00,34450.0
2025-06-28 06:30:00+02:00,2025,6,28,6,+02:00,34800.0
2025-06-28 06:45:00+02:00,2025,6,28,6,+02:00,34950.0
2025-06-28 07:00:00+02:00,2025,6,28,7,+02:00,35100.0
2025-06-28 07:15:00+02:00,2025,6,28,7,+02:00,35750.0
2025-06-28 07:30:00+02:00,2025,6,28,7,+02:00,36400.0
2025-06-28 07:45:00+02:00,2025,6,28,7,+02:00,36750.0
2025-06-28 08:00:00+02:00,2025,6,28,8,+02:00,37100.0
2025-06-28 08:15:00+02:00,2025,6,28,8,+02:00,37950.0
2025-06-28 08:30:00+02:00,2025,6,28,8,+02:00,38800.0
2025-06-28 08:45:00+02:00,2025,6,28,8,+02:00,39250.0
2025-06-28 09:00:00+02:00,2025,6,28,9,+02:00,39700.0
2025-06-28 09:15:00+02:00,2025,6,28,9,+02:00,40550.0
2025-06-28 09:30:00+02:00,2025,6,28,9,+02:00,41400.0
2025-06-28 09:45:00+02:00,2025,6,28,9,+02:00,42150.0
2025-06-28 10:00:00+02:00,2025,6,28,10,+02:00,42900.0
2025-06-28 10:15:00+02:00,2025,6,28,10,+02:00,43400.0
2025-06-28 10:30:00+02:00,2025,6,28,10,+02:00,43900.0
2025-06-28 10:45:00+02:00,2025,6,28,10,+02:00,44350.0
2025-06-28 11:00:00+02:00,2025,6,28,11,+02:00,44800.0
2025-06-28 11:15:00+02:00,2025,6,28,11,+02:00,45000.0
2025-06-28 11:30:00+02:00,2025,6,28,11,+02:00,45200.0
2025-06-28 11:45:00+02:00,2025,6,28,11,+02:00,46100.0
2025-06-28 12:00:00+02:00,2025,6,28,12,+02:00,47000.0
2025-06-28 12:15:00+02:00,2025,6,28,12,+02:00,46900.0
2025-06-28 12:30:00+02:00,2025,6,28,12,+02:00,46800.0
2025-06-28 12:45:00+02:00,2025,6,28,12,+02:00,47500.0
2025-06-28 13:00:00+02:00,2025,6,28,13,+02:00,48200.0
2025-06-28 13:15:00+02:00,2025,6,28,13,+02:00,47400.0
2025-06-28 13:30:00+02:00,2025,6,28,13,+02:00,46600.0
2025-06-28 13:45:00+02:00,2025,6,28,13,+02:00,46450.0
2025-06-28 14:00:00+02:00,2025,6,28,14,+02:00,46300.0
2025-06-28 14:15:00+02:00,2025,6,28,14,+02:00,46250.0
2025-06-28 14:30:00+02:00,2025,6,28,14,+02:00,46200.0
2025-06-28 14:45:00+02:00,2025,6,28,14,+02:00,46100.0
2025-06-28 15:00:00+02:00,2025,6,28,15,+02:00,46000.0
2025-06-28 15:15:00+02:00,2025,6,28,15,+02:00,45700.0
2025-06-28 15:30:00+02:00,2025,6,28,15,+02:00,45400.0
2025-06-28 15:45:00+02:00,2025,6,28,15,+02:00,45050.0
2025-06-28 16:00:00+02:00,2025,6,28,16,+02:00,44700.0
2025-06-28 16:15:00+02:00,2025,6,28,16,+02:00,44700.0
2025-06-28 16:30:00+02:00,2025,6,28,16,+02:00,44700.0
2025-06-28 16:45:00+02:00,2025,6,28,16,+02:00,44450.0
2025-06-28 17:00:00+02:00,2025,6,28,17,+02:00,44200.0
2025-06-28 17:15:00+02:00,2025,6,28,17,+02:00,44400.0
2025-06-28 17:30:00+02:00,2025,6,28,17,+02:00,44600.0
2025-06-28 17:45:00+02:00,2025,6,28,17,+02:00,44800.0
2025-06-28 18:00:00+02:00,2025,6,28,18,+02:00,45000.0
2025-06-28 18:15:00+02:00,2025,6,28,18,+02:00,45000.0
2025-06-28 18:30:00+02:00,2025,6,28,18,+02:00,45000.0
2025-06-28 18:45:00+02:00,2025,6,28,18,+02:00,45400.0
2025-06-28 19:00:00+02:00,2025,6,28,19,+02:00,45800.0
2025-06-28 19:15:00+02:00,2025,6,28,19,+02:00,45550.0
2025-06-28 19:30:00+02:00,2025,6,28,19,+02:00,45300.0
2025-06-28 19:45:00+02:00,2025,6,28,19,+02:00,44950.0
2025-06-28 20:00:00+02:00,2025,6,28,20,+02:00,44600.0
2025-06-28 20:15:00+02:00,2025,6,28,20,+02:00,44000.0
2025-06-28 20:30:00+02:00,2025,6,28,20,+02:00,43400.0
2025-06-28 20:45:00+02:00,2025,6,28,20,+02:00,43100.0
2025-06-28 21:00:00+02:00,2025,6,28,21,+02:00,42800.0
2025-06-28 21:15:00+02:00,2025,6,28,21,+02:00,42750.0
2025-06-28 21:30:00+02:00,2025,6,28,21,+02:00,42700.0
2025-06-28 21:45:00+02:00,2025,6,28,21,+02:00,42600.0
2025-06-28 22:00:00+02:00,2025,6,28,22,+02:00,42500.0
2025-06-28 22:15:00+02:00,2025,6,28,22,+02:00,43500.0
2025-06-28 22:30:00+02:00,2025,6,28,22,+02:00,44500.0
2025-06-28 22:45:00+02:00,2025,6,28,22,+02:00,45350.0
2025-06-28 23:00:00+02:00,2025,6,28,23,+02:00,46200.0
2025-06-28 23:15:00+02:00,2025,6,28,23,+02:00,45500.0
2025-06-28 23:30:00+02:00,2025,6,28,23,+02:00,44800.0
2025-06-28 23:45:00+02:00,2025,6,28,23,+02:00,43850.0
2025-06-29 00:00:00+02:00,2025,6,29,0,+02:00,43900.0
2025-06-29 00:15:00+02:00,2025,6,29,0,+02:00,42850.0
2025-06-29 00:30:00+02:00,2025,6,29,0,+02:00,41800.0
2025-06-29 00:45:00+02:00,2025,6,29,0,+02:00,41000.0
2025-06-29 01:00:00+02:00,2025,6,29,1,+02:00,40200.0
2025-06-29 01:15:00+02:00,2025,6,29,1,+02:00,40400.0
2025-06-29 01:30:00+02:00,2025,6,29,1,+02:00,40600.0
2025-06-29 01:45:00+02:00,2025,6,29,1,+02:00,39950.0
2025-06-29 02:00:00+02:00,2025,6,29,2,+02:00,39300.0
2025-06-29 02:15:00+02:00,2025,6,29,2,+02:00,38650.0
2025-06-29 02:30:00+02:00,2025,6,29,2,+02:00,38000.0
2025-06-29 02:45:00+02:00,2025,6,29,2,+02:00,37400.0
2025-06-29 03:00:00+02:00,2025,6,29,3,+02:00,36800.0
2025-06-29 03:15:00+02:00,2025,6,29,3,+02:00,36250.0
2025-06-29 03:30:00+02:00,2025,6,29,3,+02:00,35700.0
2025-06-29 03:45:00+02:00,2025,6,29,3,+02:00,35300.0
2025-06-29 04:00:00+02:00,2025,6,29,4,+02:00,34900.0
2025-06-29 04:15:00+02:00,2025,6,29,4,+02:00,34700.0
2025-06-29 04:30:00+02:00,2025,6,29,4,+02:00,34500.0
2025-06-29 04:45:00+02:00,2025,6,29,4,+02:00,34350.0
2025-06-29 05:00:00+02:00,2025,6,29,5,+02:00,34200.0
2025-06-29 05:15:00+02:00,2025,6,29,5,+02:00,34100.0
2025-06-29 05:30:00+02:00,2025,6,29,5,+02:00,34000.0
2025-06-29 05:45:00+02:00,2025,6,29,5,+02:00,33850.0
2025-06-29 06:00:00+02:00,2025,6,29,6,+02:00,33700.0
2025-06-29 06:15:00+02:00,2025,6,29,6,+02:00,33650.0
2025-06-29 06:30:00+02:00,2025,6,29,6,+02:00,33600.0
2025-06-29 06:45:00+02:00,2025,6,29,6,+02:00,33800.0
2025-06-29 07:00:00+02:00,2025,6,29,7,+02:00,34000.0
2025-06-29 07:15:00+02:00,2025,6,29,7,+02:00,34450.0
2025-06-29 07:30:00+02:00,2025,6,29,7,+02:00,34900.0
2025-06-29 07:45:00+02:00,2025,6,29,7,+02:00,35450.0
2025-06-29 08:00:00+02:00,2025,6,29,8,+02:00,36000.0
2025-06-29 08:15:00+02:00,2025,6,29,8,+02:00,36700.0
2025-06-29 08:30:00+02:00,2025,6,29,8,+02:00,37400.0
2025-06-29 08:45:00+02:00,2025,6,29,8,+02:00,37800.0
2025-06-29 09:00:00+02:00,2025,6,29,9,+02:00,38200.0
2025-06-29 09:15:00+02:00,2025,6,29,9,+02:00,39050.0
2025-06-29 09:30:00+02:00,2025,6,29,9,+02:00,39900.0
2025-06-29 09:45:00+02:00,2025,6,29,9,+02:00,40800.0
2025-06-29 10:00:00+02:00,2025,6,29,10,+02:00,41700.0
2025-06-29 10:15:00+02:00,2025,6,29,10,+02:00,42300.0
2025-06-29 10:30:00+02:00,2025,6,29,10,+02:00,42900.0
2025-06-29 10:45:00+02:00,2025,6,29,10,+02:00,43400.0
2025-06-29 11:00:00+02:00,2025,6,29,11,+02:00,43900.0
2025-06-29 11:15:00+02:00,2025,6,29,11,+02:00,44250.0
2025-06-29 11:30:00+02:00,2025,6,29,11,+02:00,44600.0
2025-06-29 11:45:00+02:00,2025,6,29,11,+02:00,45750.0
2025-06-29 12:00:00+02:00,2025,6,29,12,+02:00,46900.0
2025-06-29 12:15:00+02:00,2025,6,29,12,+02:00,46750.0
2025-06-29 12:30:00+02:00,2025,6,29,12,+02:00,46600.0
2025-06-29 12:45:00+02:00,2025,6,29,12,+02:00,47500.0
2025-06-29 13:00:00+02:00,2025,6,29,13,+02:00,48400.0
2025-06-29 13:15:00+02:00,2025,6,29,13,+02:00,47450.0
2025-06-29 13:30:00+02:00,2025,6,29,13,+02:00,46500.0
2025-06-29 13:45:00+02:00,2025,6,29,13,+02:00,46400.0
2025-06-29 14:00:00+02:00,2025,6,29,14,+02:00,46300.0
2025-06-29 14:15:00+02:00,2025,6,29,14,+02:00,46200.0
2025-06-29 14:30:00+02:00,2025,6,29,14,+02:00,46100.0
2025-06-29 14:45:00+02:00,2025,6,29,14,+02:00,46000.0
2025-06-29 15:00:00+02:00,2025,6,29,15,+02:00,45900.0
2025-06-29 15:15:00+02:00,2025,6,29,15,+02:00,45600.0
2025-06-29 15:30:00+02:00,2025,6,29,15,+02:00,45300.0
2025-06-29 15:45:00+02:00,2025,6,29,15,+02:00,45150.0
2025-06-29 16:00:00+02:00,2025,6,29,16,+02:00,45000.0
2025-06-29 16:15:00+02:00,2025,6,29,16,+02:00,44800.0
2025-06-29 16:30:00+02:00,2025,6,29,16,+02:00,44600.0
2025-06-29 16:45:00+02:00,2025,6,29,16,+02:00,44250.0
2025-06-29 17:00:00+02:00,2025,6,29,17,+02:00,43900.0
2025-06-29 17:15:00+02:00,2025,6,29,17,+02:00,44100.0
2025-06-29 17:30:00+02:00,2025,6,29,17,+02:00,44300.0
2025-06-29 17:45:00+02:00,2025,6,29,17,+02:00,44400.0
2025-06-29 18:00:00+02:00,2025,6,29,18,+02:00,44500.0
2025-06-29 18:15:00+02:00,2025,6,29,18,+02:00,44950.0
2025-06-29 18:30:00+02:00,2025,6,29,18,+02:00,45400.0
2025-06-29 18:45:00+02:00,2025,6,29,18,+02:00,46000.0
2025-06-29 19:00:00+02:00,2025,6,29,19,+02:00,46600.0
2025-06-29 19:15:00+02:00,2025,6,29,19,+02:00,46750.0
2025-06-29 19:30:00+02:00,2025,6,29,19,+02:00,46900.0
2025-06-29 19:45:00+02:00,2025,6,29,19,+02:00,46600.0
2025-06-29 20:00:00+02:00,2025,6,29,20,+02:00,46300.0
2025-06-29 20:15:00+02:00,2025,6,29,20,+02:00,46100.0
2025-06-29 20:30:00+02:00,2025,6,29,20,+02:00,45900.0
2025-06-29 20:45:00+02:00,2025,6,29,20,+02:00,45700.0
2025-06-29 21:00:00+02:00,2025,6,29,21,+02:00,45500.0
2025-06-29 21:15:00+02:00,2025,6,29,21,+02:00,45400.0
2025-06-29 21:30:00+02:00,2025,6,29,21,+02:00,45300.0
2025-06-29 21:45:00+02:00,2025,6,29,21,+02:00,45000.0
2025-06-29 22:00:00+02:00,2025,6,29,22,+02:00,44700.0
2025-06-29 22:15:00+02:00,2025,6,29,22,+02:00,45650.0
2025-06-29 22:30:00+02:00,2025,6,29,22,+02:00,46600.0
2025-06-29 22:45:00+02:00,2025,6,29,22,+02:00,47300.0
2025-06-29 23:00:00+02:00,2025,6,29,23,+02:00,48000.0
2025-06-29 23:15:00+02:00,2025,6,29,23,+02:00,47000.0
2025-06-29 23:30:00+02:00,2025,6,29,23,+02:00,46000.0
2025-06-29 23:45:00+02:00,2025,6,29,23,+02:00,45150.0
2025-06-30 00:00:00+02:00,2025,6,30,0,+02:00,43927.0
2025-06-30 00:15:00+02:00,2025,6,30,0,+02:00,42948.0
2025-06-30 00:30:00+02:00,2025,6,30,0,+02:00,41968.0
2025-06-30 00:45:00+02:00,2025,6,30,0,+02:00,40937.0
2025-06-30 01:00:00+02:00,2025,6,30,1,+02:00,39906.0
2025-06-30 01:15:00+02:00,2025,6,30,1,+02:00,39779.0
2025-06-30 01:30:00+02:00,2025,6,30,1,+02:00,39651.0
2025-06-30 01:45:00+02:00,2025,6,30,1,+02:00,39483.0
2025-06-30 02:00:00+02:00,2025,6,30,2,+02:00,39314.0
2025-06-30 02:15:00+02:00,2025,6,30,2,+02:00,38703.0
2025-06-30 02:30:00+02:00,2025,6,30,2,+02:00,38092.0
2025-06-30 02:45:00+02:00,2025,6,30,2,+02:00,37424.0
2025-06-30 03:00:00+02:00,2025,6,30,3,+02:00,36756.0
2025-06-30 03:15:00+02:00,2025,6,30,3,+02:00,36515.0
2025-06-30 03:30:00+02:00,2025,6,30,3,+02:00,36273.0
2025-06-30 03:45:00+02:00,2025,6,30,3,+02:00,36053.0
2025-06-30 04:00:00+02:00,2025,6,30,4,+02:00,35833.0
2025-06-30 04:15:00+02:00,2025,6,30,4,+02:00,35875.0
2025-06-30 04:30:00+02:00,2025,6,30,4,+02:00,35917.0
2025-06-30 04:45:00+02:00,2025,6,30,4,+02:00,36357.0
2025-06-30 05:00:00+02:00,2025,6,30,5,+02:00,36796.0
2025-06-30 05:15:00+02:00,2025,6,30,5,+02:00,37360.0
2025-06-30 05:30:00+02:00,2025,6,30,5,+02:00,37924.0
2025-06-30 05:45:00+02:00,2025,6,30,5,+02:00,38513.0
2025-06-30 06:00:00+02:00,2025,6,30,6,+02:00,39101.0
2025-06-30 06:15:00+02:00,2025,6,30,6,+02:00,40144.0
2025-06-30 06:30:00+02:00,2025,6,30,6,+02:00,41186.0
2025-06-30 06:45:00+02:00,2025,6,30,6,+02:00,42228.0
2025-06-30 07:00:00+02:00,2025,6,30,7,+02:00,43270.0
2025-06-30 07:15:00+02:00,2025,6,30,7,+02:00,44487.0
2025-06-30 07:30:00+02:00,2025,6,30,7,+02:00,45704.0
2025-06-30 07:45:00+02:00,2025,6,30,7,+02:00,46550.0
2025-06-30 08:00:00+02:00,2025,6,30,8,+02:00,47396.0
2025-06-30 08:15:00+02:00,2025,6,30,8,+02:00,48188.0
2025-06-30 08:30:00+02:00,2025,6,30,8,+02:00,48980.0
2025-06-30 08:45:00+02:00,2025,6,30,8,+02:00,49425.0
2025-06-30 09:00:00+02:00,2025,6,30,9,+02:00,49870.0
2025-06-30 09:15:00+02:00,2025,6,30,9,+02:00,50448.0
2025-06-30 09:30:00+02:00,2025,6,30,9,+02:00,51026.0
2025-06-30 09:45:00+02:00,2025,6,30,9,+02:00,51304.0
2025-06-30 10:00:00+02:00,2025,6,30,10,+02:00,51582.0
2025-06-30 10:15:00+02:00,2025,6,30,10,+02:00,51958.0
2025-06-30 10:30:00+02:00,2025,6,30,10,+02:00,52333.0
2025-06-30 10:45:00+02:00,2025,6,30,10,+02:00,52698.0
2025-06-30 11:00:00+02:00,2025,6,30,11,+02:00,53063.0
2025-06-30 11:15:00+02:00,2025,6,30,11,+02:00,53360.0
2025-06-30 11:30:00+02:00,2025,6,30,11,+02:00,53657.0
